year,Base case cost,Modeled residential ashp
2017,132536.392703,211012.105717
2018,143193.892703,220677.917362
2019,158469.642703,235115.385228
2020,165574.642703,241192.85049
2021,165981.952288,240553.666657
2022,169432.152288,242937.745756
2023,172192.312288,244640.000708
2024,174262.432288,245659.793692
2025,177022.592288,247414.577134
2026,174792.122665,244213.574319
2027,177135.722665,245592.394007
2028,179479.322665,246995.384141
2029,182157.722665,248766.277031
2030,178214.64225,243910.243781
2031,181460.34225,246312.995517
