year,Base case cost,Modeled non-residential ashp
2017,143980.540044,230364.79852
2018,157466.726008,243424.352455
2019,168747.408928,254104.590295
2020,177345.855957,262418.615971
2021,183555.845478,268423.19007
2022,179283.319191,264008.453107
2023,182474.58163,267089.107243
2024,184754.054801,269289.574482
2025,178959.426958,263384.338335
2026,182432.209092,266730.710979
2027,185470.893459,269658.787042
2028,178219.554662,262328.442314
2029,181517.961857,265500.440018
2030,183167.165454,267086.43887
2031,176998.311702,260775.374441
