year,Base case cost,Modeled residential ashp
2017,143980.540044,350374.4368
2018,157466.726008,362063.599345
2019,168747.408928,370815.138193
2020,177345.855957,378215.569609
2021,183555.845478,383560.325632
2022,179283.319191,378688.791539
2023,182474.58163,381414.159018
2024,184754.054801,383360.850074
2025,178959.426958,377100.327271
2026,182432.209092,380040.658021
2027,185470.893459,382613.447428
2028,178219.554662,375029.326517
2029,181517.961857,377795.282328
2030,183167.165454,379178.260233
2031,176998.311702,372410.398674
