year,Base case cost,Modeled non-residential ashp
2017,87612.0027924,146606.811233
2018,93918.0757934,151142.212842
2019,102417.56549,157255.145446
2020,101824.836495,155507.630761
2021,104445.504751,157358.44189
2022,106542.039356,158839.090794
2023,107852.373484,159764.496358
2024,103868.278428,155472.458451
2025,105118.061249,156337.312709
2026,106867.757198,157548.108669
2027,108117.540019,158412.962927
2028,103830.688427,153818.168485
2029,105257.766244,154783.332025
2030,100801.370992,150018.993923
2031,102155.78724,150911.495895
