year,annotation,consumption,consumption residential,consumption non-residential
2003,,867282.0,457764.0,409518.0
2004,,877768.0,448569.0,429199.0
2005,,821409.0,441731.0,379678.0
2006,,848703.0,451351.0,397352.0
2007,,849168.0,468424.0,380744.0
2008,,944232.0,499384.0,444848.0
2009,,978962.0,520170.0,458792.0
2010,,944777.0,532111.0,412666.0
2011,,787684.0,507452.0,280232.0
2012,,926864.0,542477.0,384387.0
2013,,1055295.0,614362.0,440933.0
2014,,1043395.0,583249.0,460146.0
2015,,1025400.0,573953.0,451447.0
2016,start of forecast,1044963.0,594121.0,450842.0
2017,,1058280.0,607438.0,450842.0
2018,,1068811.0,617969.0,450842.0
2019,,1083412.0,632570.0,450842.0
2020,,1094014.0,643172.0,450842.0
2021,,1105938.0,655096.0,450842.0
2022,,1118219.0,667377.0,450842.0
2023,,1128070.0,677228.0,450842.0
2024,,1138210.0,687368.0,450842.0
2025,,1158833.0,707991.0,450842.0
2026,,1170681.0,719839.0,450842.0
2027,,1182997.0,732155.0,450842.0
2028,,1193249.0,742407.0,450842.0
2029,,1205698.0,754856.0,450842.0
2030,,1219453.0,768611.0,450842.0
2031,,1232177.0,781335.0,450842.0
2032,,1245176.0,794334.0,450842.0
2033,,1258099.0,807257.0,450842.0
2034,,1272821.0,821979.0,450842.0
2035,,1284240.0,833398.0,450842.0
2036,,1298701.0,847859.0,450842.0
2037,,1311579.0,860737.0,450842.0
2038,,1324885.0,874043.0,450842.0
2039,,1341407.0,890565.0,450842.0
2040,,1355558.0,904716.0,450842.0
