year,annotation,consumption,consumption residential,consumption non-residential
2009,,2410929.0,478236.0,1932693.0
2010,,2028791.0,347782.0,1681009.0
2011,,2062787.0,377698.0,1685089.0
2012,,2664248.0,466522.0,2197726.0
2013,,1626676.0,376627.0,1250049.0
2014,start of forecast,2101295.0,390340.0,1710955.0
2015,,2100906.0,389951.0,1710955.0
2016,,2100502.0,389548.0,1710955.0
2017,,2100342.0,389387.0,1710955.0
2018,,2100417.0,389463.0,1710955.0
2019,,2100612.0,389658.0,1710955.0
2020,,2100832.0,389878.0,1710955.0
2021,,2101265.0,390311.0,1710955.0
2022,,2101830.0,390876.0,1710955.0
2023,,2102525.0,391571.0,1710955.0
2024,,2103324.0,392369.0,1710955.0
2025,,2104188.0,393233.0,1710955.0
2026,,2104982.0,394028.0,1710955.0
2027,,2105910.0,394955.0,1710955.0
2028,,2106847.0,395892.0,1710955.0
2029,,2107858.0,396903.0,1710955.0
2030,,2108766.0,397812.0,1710955.0
2031,,2109706.0,398751.0,1710955.0
2032,,2110497.0,399543.0,1710955.0
2033,,2111225.0,400270.0,1710955.0
2034,,2112145.0,401191.0,1710955.0
2035,,2113014.0,402059.0,1710955.0
2036,,2113817.0,402862.0,1710955.0
2037,,2114646.0,403692.0,1710955.0
2038,,2115367.0,404412.0,1710955.0
2039,,2116134.0,405179.0,1710955.0
2040,,2116783.0,405828.0,1710955.0
