year,Base case cost,Modeled residential ashp
2017,267577.22591,462559.747551
2018,298241.377262,484680.392987
2019,341449.954168,515850.393376
2020,361660.417559,530429.909686
2021,366972.532102,531664.44186
2022,377167.220899,538946.571822
2023,384643.326016,544286.800461
2024,390760.139294,548656.078438
2025,387456.552397,543410.78565
2026,396067.483411,549497.499008
2027,403353.655809,554647.794927
2028,398645.225331,548191.829148
2029,407031.690403,554054.076563
2030,411547.479288,557210.671326
2031,408694.301942,551833.276322
