year,Base case cost,Modeled residential ashp
2017,322415.397808,385344.367569
2018,354377.746902,412720.523504
2019,398522.691449,450866.261363
2020,414684.858235,463733.839789
2021,428958.787329,475537.359996
2022,440218.82097,484703.113388
2023,442174.527756,485029.769489
2024,448096.181397,489518.618427
2025,455508.31049,495335.691302
2026,465153.505037,503133.660861
2027,472564.874131,508982.393381
2028,473223.446371,508183.494855
2029,481293.671824,514632.477919
2030,492616.039584,524706.61527
2031,502260.474131,532580.245724
