year,Base case cost,Modeled non-residential ashp
2017,322415.397808,365683.902276
2018,354377.746902,394604.440249
2019,398522.691449,434763.99523
2020,414684.858235,448745.549245
2021,428958.787329,461388.539511
2022,440218.82097,471268.263435
2023,442174.527756,472153.770567
2024,448096.181397,477135.809114
2025,455508.31049,483499.635202
2026,465153.505037,491927.832063
2027,472564.874131,498311.780421
2028,473223.446371,498012.76065
2029,481293.671824,505015.727044
2030,492616.039584,515519.457342
2031,502260.474131,523996.11873
