year,Base case cost,Modeled non-residential ashp
2017,133140.918305,208358.367236
2018,141627.730364,217349.030681
2019,152781.826212,229165.33121
2020,158116.393792,234816.605375
2021,174633.08374,251534.835877
2022,177517.070907,254577.176338
2023,179352.335468,256513.211176
2024,180925.419377,258172.669609
2025,183022.864589,260385.280852
2026,185120.309802,262597.892096
2027,201285.334875,278878.083201
2028,202976.620627,280655.743476
2029,205231.668295,283025.957176
2030,206641.073088,284507.340738
2031,209178.001716,287173.83115
