year,Base case cost,Modeled non-residential ashp
2017,161938.416728,151121.07238
2018,177387.55501,161935.469177
2019,198574.944654,176766.641928
2020,209168.639476,184182.228303
2021,216231.102691,189125.952553
2022,221527.950102,192833.745741
2023,225500.58566,195614.590632
2024,228590.413316,197777.469991
2025,232121.644924,200249.332117
2026,236977.088384,203648.142539
2027,240949.723942,206428.987429
2028,244039.551598,208591.866789
2029,248453.591108,211681.694445
2030,250660.610862,213226.608273
2031,255516.054322,216625.418695
