year,Base case cost,Modeled residential ashp
2017,245101.195816,148698.779973
2018,268484.172776,152204.5806
2019,300552.255463,157012.535746
2020,310321.044573,153151.261084
2021,320798.862698,154542.370029
2022,322021.774211,148950.249656
2023,327796.554098,149613.755629
2024,332288.049566,150129.81583
2025,330468.421006,143766.83268
2026,337381.049659,144432.348771
2027,335819.642038,137759.667236
2028,340126.037582,138090.627513
2029,338836.072322,131121.469016
2030,341845.962024,131291.762099
2031,348467.719367,131666.40688
