year,Base case cost,Modeled residential ashp
2017,434434.668914,570060.663521
2018,462684.468762,600649.926949
2019,501529.02861,643422.630733
2020,520053.308154,662951.153518
2021,532414.188154,675453.864136
2022,542120.168002,684953.938106
2023,548275.697393,690426.008847
2024,553572.917393,694948.034012
2025,560635.877393,701529.90051
2026,568581.707393,709158.984793
2027,574761.797393,714799.13751
2028,580052.447241,719454.750128
2029,587998.187241,727185.172133
2030,592405.777089,730894.0695
2031,600351.427089,738688.119882
