year,annotation,consumption,consumption residential,consumption non-residential
2007,,250129.0,50236.0,199893.0
2008,,252290.0,53521.0,198769.0
2009,,186928.0,39219.0,147709.0
2010,,184010.0,36301.0,147709.0
2011,,184567.0,36858.0,147709.0
2012,,184627.0,36918.0,147709.0
2013,,184629.0,36919.0,147709.0
2014,,184665.0,36956.0,147709.0
2015,,53229.0,8763.0,44466.0
2016,start of forecast,184812.0,37103.0,147709.0
2017,,184928.0,37218.0,147709.0
2018,,185042.0,37333.0,147709.0
2019,,185159.0,37450.0,147709.0
2020,,185281.0,37572.0,147709.0
2021,,185426.0,37716.0,147709.0
2022,,185522.0,37813.0,147709.0
2023,,185596.0,37887.0,147709.0
2024,,185680.0,37971.0,147709.0
2025,,185783.0,38074.0,147709.0
2026,,185914.0,38204.0,147709.0
2027,,186055.0,38345.0,147709.0
2028,,186200.0,38491.0,147709.0
2029,,186339.0,38630.0,147709.0
2030,,186482.0,38773.0,147709.0
2031,,186620.0,38911.0,147709.0
2032,,186764.0,39055.0,147709.0
2033,,186898.0,39188.0,147709.0
2034,,187033.0,39323.0,147709.0
2035,,187163.0,39454.0,147709.0
2036,,187286.0,39577.0,147709.0
2037,,187422.0,39712.0,147709.0
2038,,187531.0,39822.0,147709.0
2039,,187636.0,39927.0,147709.0
2040,,187735.0,40025.0,147709.0
