year,Base case cost,Modeled residential ashp
2017,118263.08124,650092.662059
2018,129679.014885,639474.794919
2019,144319.1295,628761.928741
2020,153568.491516,620409.586292
2021,162842.455298,614288.742181
2022,169628.384833,607555.06588
2023,177367.373758,602666.52747
2024,184662.095201,598220.162079
2025,190952.403785,592672.968311
2026,199381.508757,588836.995976
2027,207652.799831,585387.736261
2028,215413.285655,582292.854594
2029,224285.975751,579541.435348
2030,231941.877892,577080.083407
2031,242613.339399,576530.100851
