year,Base case cost,Modeled residential ashp
2017,6650.66752967,16405.278928
2018,7104.10907279,15554.5017036
2019,7733.88899378,14613.9920212
2020,8036.18335586,13878.9672688
2021,8237.71293058,13216.1213568
2022,8388.86011162,12595.5940813
2023,8502.2204974,12009.6978277
2024,8590.38968634,11450.7519148
2025,8691.1544737,10896.3056647
2026,9748.3051573,11269.8867004
2027,9873.63778624,10742.9711375
2028,9971.11871986,10239.2436593
2029,10096.4513488,9734.21196947
2030,10180.0064348,9257.91367702
2031,10319.2649114,8767.69384771
