year,annotation,consumption,consumption residential,consumption non-residential
2003,,348435.0,201075.0,147360.0
2004,,365996.0,192379.0,173617.0
2005,,352920.0,176646.0,176274.0
2006,,396125.0,192631.0,203494.0
2007,,390584.0,190591.0,199993.0
2008,,384611.0,180180.0,204431.0
2009,,373120.0,171723.0,201397.0
2010,,379424.0,162156.0,217268.0
2011,,373251.0,153959.0,219292.0
2012,,339299.0,130296.0,209003.0
2013,,296976.0,122798.0,174178.0
2014,,270482.0,128609.0,141873.0
2015,,262983.0,123390.0,139593.0
2016,start of forecast,299524.0,147643.0,151881.0
2017,,299963.0,148081.0,151881.0
2018,,300278.0,148396.0,151881.0
2019,,300502.0,148621.0,151881.0
2020,,300509.0,148627.0,151881.0
2021,,300299.0,148418.0,151881.0
2022,,299998.0,148116.0,151881.0
2023,,299603.0,147721.0,151881.0
2024,,299183.0,147302.0,151881.0
2025,,298633.0,146751.0,151881.0
2026,,297943.0,146062.0,151881.0
2027,,297053.0,145171.0,151881.0
2028,,296105.0,144224.0,151881.0
2029,,295301.0,143419.0,151881.0
2030,,294338.0,142457.0,151881.0
2031,,293218.0,141337.0,151881.0
2032,,291816.0,139935.0,151881.0
2033,,290314.0,138432.0,151881.0
2034,,288818.0,136937.0,151881.0
2035,,287369.0,135488.0,151881.0
2036,,285996.0,134114.0,151881.0
2037,,284710.0,132828.0,151881.0
2038,,283423.0,131541.0,151881.0
2039,,282029.0,130148.0,151881.0
2040,,280572.0,128691.0,151881.0
