year,annotation,consumption kWh,residential kWh,non-residential kWh
2003,,499274.0,212563.0,286711.0
2004,,555122.0,225740.0,329382.0
2005,,502472.0,201537.0,300935.0
2006,,509384.0,199241.0,310143.0
2007,,540315.0,188293.0,352022.0
2008,,517918.0,176823.0,341095.0
2009,,574617.0,195611.0,379006.0
2010,,587055.0,211586.0,375469.0
2011,,547474.0,210679.0,336795.0
2012,,546763.0,219846.0,326917.0
2013,,552511.0,217406.0,335105.0
2014,start of forecast,550623.0,217684.0,332939.0
2015,,551469.0,218530.0,332939.0
2016,,552717.0,219778.0,332939.0
2017,,553930.0,220991.0,332939.0
2018,,555285.0,222346.0,332939.0
2019,,556833.0,223894.0,332939.0
2020,,558244.0,225305.0,332939.0
2021,,559756.0,226817.0,332939.0
2022,,561202.0,228263.0,332939.0
2023,,562570.0,229631.0,332939.0
2024,,563996.0,231057.0,332939.0
2025,,565539.0,232600.0,332939.0
2026,,567237.0,234298.0,332939.0
2027,,569020.0,236081.0,332939.0
2028,,570840.0,237901.0,332939.0
2029,,572619.0,239680.0,332939.0
2030,,574411.0,241472.0,332939.0
2031,,576106.0,243167.0,332939.0
2032,,577850.0,244911.0,332939.0
2033,,579617.0,246678.0,332939.0
2034,,581394.0,248455.0,332939.0
2035,,583091.0,250152.0,332939.0
2036,,584729.0,251790.0,332939.0
2037,,586317.0,253378.0,332939.0
2038,,588037.0,255098.0,332939.0
2039,,589539.0,256600.0,332939.0
2040,,590991.0,258052.0,332939.0
