year,Base case cost,Modeled residential ashp
2017,163546.077035,235441.997254
2018,173122.94831,244646.184069
2019,186590.42354,257589.571777
2020,185353.169113,256107.743173
2021,189379.646198,259971.170807
2022,192543.306764,263006.72109
2023,194556.545306,264938.434906
2024,196569.783849,266870.148723
2025,198583.022391,268801.86254
2026,193007.451073,263121.473717
2027,194938.987566,264971.485484
2028,196870.524059,266821.497252
2029,190657.195595,260514.997673
2030,191978.505912,261778.076044
2031,194356.864483,264051.61711
