year,Base case cost,Modeled residential ashp
2017,237099.881416,427008.353092
2018,264822.251416,440741.464399
2019,303275.861416,460704.859137
2020,322055.531416,469392.727851
2021,334575.311416,474526.487454
2022,344408.430093,478160.483066
2023,347717.675986,476456.363933
2024,353020.564662,477551.103798
2025,360096.324662,479705.127788
2026,368052.393339,482404.241434
2027,375123.832016,484641.328329
2028,380430.532016,485914.697161
2029,388381.79937,488735.519603
2030,388455.893939,485237.09515
2031,397202.293939,488553.096513
