year,Base case cost,Modeled non-residential ashp
2017,307882.324066,372540.420673
2018,326199.628051,388693.03471
2019,350857.537261,410436.938222
2020,362834.236021,420998.262785
2021,371288.376322,428453.315417
2022,376924.469856,433423.350506
2023,381151.540006,437150.876822
2024,384674.098465,440257.148752
2025,388901.168615,443984.675068
2026,393832.750457,448333.455771
2027,398059.820608,452060.982087
2028,401582.379066,455167.254017
2029,406513.960908,459516.034719
2030,409332.007675,462001.052264
2031,414263.589517,466349.832966
