year,annotation,consumption,consumption residential,consumption non-residential
2003,,17030127.0,6221925.0,10808202.0
2004,,17787446.0,6378089.0,11409357.0
2005,,17011319.0,5866738.0,11144581.0
2006,,17430511.0,5997427.0,11433084.0
2007,,17198317.0,5762681.0,11435636.0
2008,,17323690.0,5753833.0,11569857.0
2009,,17185253.0,5559501.0,11625752.0
2010,,18174679.0,5651848.0,12522831.0
2011,,18019517.0,5695005.0,12324512.0
2012,,18315286.0,5739392.0,12575894.0
2013,,18277831.0,5543434.0,12734397.0
2014,start of forecast,18438317.0,5893383.0,12544934.0
2015,,18442087.0,5897153.0,12544934.0
2016,,18408080.0,5863146.0,12544934.0
2017,,18356745.0,5811811.0,12544934.0
2018,,18301263.0,5756328.0,12544934.0
2019,,18295011.0,5750076.0,12544934.0
2020,,18271515.0,5726581.0,12544934.0
2021,,18252394.0,5707460.0,12544934.0
2022,,18231965.0,5687031.0,12544934.0
2023,,18209894.0,5664960.0,12544934.0
2024,,18176572.0,5631637.0,12544934.0
2025,,18146173.0,5601239.0,12544934.0
2026,,18110110.0,5565176.0,12544934.0
2027,,18067421.0,5522486.0,12544934.0
2028,,18019331.0,5474397.0,12544934.0
2029,,17989973.0,5445039.0,12544934.0
2030,,17952178.0,5407243.0,12544934.0
2031,,17971926.0,5426991.0,12544934.0
2032,,17916178.0,5371244.0,12544934.0
2033,,17869973.0,5325039.0,12544934.0
2034,,17828357.0,5283423.0,12544934.0
2035,,17795051.0,5250117.0,12544934.0
2036,,17767920.0,5222986.0,12544934.0
2037,,17737684.0,5192750.0,12544934.0
2038,,17699458.0,5154524.0,12544934.0
2039,,17638423.0,5093489.0,12544934.0
2040,,17637234.0,5092299.0,12544934.0
