year,Base case cost,Modeled non-residential ashp
2017,82610.8223727,176158.555493
2018,87466.9248808,178334.952741
2019,94022.6632668,182032.30264
2020,97057.7273344,182724.342539
2021,99121.5709003,182619.936789
2022,100699.804215,182138.964189
2023,101792.42728,181280.384739
2024,102642.245219,180253.65445
2025,103734.868283,179478.725341
2026,104948.89391,178849.392862
2027,106041.516974,178154.239065
2028,106891.334913,177287.104152
2029,108105.36054,176773.265959
2030,108833.775917,175875.191627
2031,110047.801544,175433.908603
