year,Base case cost,Modeled non-residential ashp
2017,256389.523344,280702.519681
2018,277266.883344,300290.248965
2019,306126.763344,327593.326411
2020,320249.683344,340689.517058
2021,329454.917891,349052.909931
2022,330175.298553,349029.82322
2023,334993.8231,353181.414436
2024,339209.197647,356763.000687
2025,344033.117647,360942.89494
2026,349454.232194,365709.481022
2027,354278.072194,369911.141646
2028,358492.98674,373535.972935
2029,363931.787647,378351.873361
2030,366946.737647,380840.196982
2031,372982.8231,386251.695688
