year,Base case cost,Modeled residential ashp
2017,359368.053201,675864.053058
2018,401795.934161,702302.987694
2019,462788.089828,742675.565773
2020,490101.25512,757810.873755
2021,512154.734757,769785.859033
2022,528259.531747,777512.532877
2023,538994.859686,780774.962159
2024,550664.258,785477.822961
2025,562416.936313,790371.523585
2026,574788.141606,795196.35018
2027,588235.171242,801595.798037
2028,600217.169556,807026.607406
2029,612680.998232,812244.632291
2030,618922.780879,812921.023224
2031,635763.597869,822308.64203
