year,Base case cost,Modeled non-residential ashp
2017,359368.053201,406089.984017
2018,401795.934161,445990.040072
2019,462788.089828,503642.211779
2020,490101.25512,529079.191691
2021,512154.734757,549616.255767
2022,528259.531747,564495.078955
2023,538994.859686,574156.575469
2024,550664.258,584834.97282
2025,562416.936313,595610.176519
2026,574788.141606,606879.157542
2027,588235.171242,619305.84212
2028,600217.169556,630349.072257
2029,612680.998232,641748.475915
2030,618922.780879,647213.76531
2031,635763.597869,662944.923834
