year,Base case cost,Modeled residential ashp
2017,574584.578212,4186244.20723
2018,615978.020884,4100631.45491
2019,676434.240951,4018514.70009
2020,702410.457651,3934743.29234
2021,718428.779047,3850306.34723
2022,731075.40814,3768808.53215
2023,737089.145147,3686943.9516
2024,741537.868274,3608268.94147
2025,749052.815726,3531500.5862
2026,756233.677603,3454664.83119
2027,763508.330368,3381084.66015
2028,767591.066202,3308902.54382
2029,779944.687697,3242203.11063
2030,785780.019187,3174966.60915
2031,796188.809276,3109440.52559
