year,Base case cost,Modeled residential ashp
2017,1060058.48888,1641431.34104
2018,1193824.31383,1737322.60901
2019,1370702.16417,1862438.56481
2020,1460294.37961,1926781.0756
2021,1530874.88223,1979686.78496
2022,1579301.46366,2015488.51407
2023,1619482.1274,2045569.29595
2024,1657462.68604,2075974.94319
2025,1693920.10634,2103594.96687
2026,1739294.96622,2137607.45965
2027,1782741.52747,2172216.62427
2028,1815619.60188,2197519.78728
2029,1855172.48979,2225710.3081
2030,1883975.5712,2248200.96335
2031,1937618.66133,2290481.68639
