year,Base case cost,Modeled non-residential ashp
2017,61125.2128211,62446.514693
2018,68114.4328211,67705.4331403
2019,77951.1128211,75204.9503852
2020,82610.5928211,78645.2405187
2021,83318.7142467,78417.0706722
2022,85576.4542467,79966.87074
2023,87332.4742467,81130.2455162
2024,91670.6928211,84936.571863
2025,93223.8528211,85962.4826062
2026,95294.7328211,87399.2787033
2027,97106.7528211,88637.3270781
2028,98401.0528211,89473.6625511
2029,106682.04997,97133.5505351
2030,114346.467119,104347.721303
2031,119882.405693,109271.01583
