year,Base case cost,Modeled residential ashp
2017,12716.1994965,131003.557833
2018,13060.2433131,128662.824541
2019,14593.0577209,127255.339715
2020,15380.178633,125684.192381
2021,15877.3076302,124074.634067
2022,15234.9676905,121426.457857
2023,15467.4111789,119812.855209
2024,15699.8546674,118238.30754
2025,15932.2981558,116701.899598
2026,15115.7509926,114093.848057
2027,15368.1272173,112621.042168
2028,15584.4496956,111177.652246
2029,14656.6174055,108594.846119
2030,14823.4519623,107200.480462
2031,15090.3872533,105849.448296
