year,Base case cost,Modeled non-residential ashp
2017,199703.376369,202063.104979
2018,217865.314985,217251.737196
2019,243292.029048,238515.822299
2020,255399.988126,248641.57711
2021,263875.55948,255729.605477
2022,269929.539019,260792.482883
2023,274772.72265,264842.784807
2024,278405.110374,267880.511251
2025,282642.896051,271424.525435
2026,288091.477636,275981.1151
2027,285945.01827,273140.884241
2028,289498.077455,276099.282145
2029,294827.666232,280536.879002
2030,297788.548885,283002.210589
2031,303118.137662,287439.807446
