year,annotation,line losses
2002,,0.06
2003,,0.05
2004,,0.08
2005,,0.06
2006,,0.05
2007,,0.06
2008,,0.07
2009,,0.04
2010,,0.05
2011,,0.07
2012,,0.08
2013,,0.07
2014,start of forecast,0.07
2015,,0.07
2016,,0.07
2017,,0.07
2018,,0.07
2019,,0.07
2020,,0.07
2021,,0.07
2022,,0.07
2023,,0.07
2024,,0.07
2025,,0.07
2026,,0.07
2027,,0.07
2028,,0.07
2029,,0.07
2030,,0.07
2031,,0.07
2032,,0.07
2033,,0.07
2034,,0.07
2035,,0.07
2036,,0.07
2037,,0.07
2038,,0.07
2039,,0.07
2040,,0.07
