year,Base case cost,Modeled residential ashp
2017,806618.228515,1012409.50163
2018,858563.647333,1052431.07495
2019,930855.120407,1110458.31885
2020,972512.837738,1142887.76062
2021,999428.576708,1162055.53009
2022,1020739.70553,1176549.72574
2023,1038310.39434,1187958.6118
2024,1054038.81301,1197904.5132
2025,1069888.93198,1208075.6152
2026,1092837.92444,1224900.06264
2027,1117096.25193,1243405.85187
2028,1133395.8509,1254322.606
2029,1154956.50367,1270321.24558
2030,1169452.43249,1279893.69045
2031,1193421.06526,1298208.70763
