year,Base case cost,Modeled residential energy efficiency
2017,50365.3288712,48930.0283111
2018,52720.5744658,51022.6512694
2019,56122.5958803,54045.3288757
2020,57779.9909283,55517.9154019
2021,58913.9980665,56525.474604
2022,59786.3112497,57300.5201441
2023,60396.9304779,57843.0520222
2024,60833.0870695,58230.5747923
2025,61443.7062977,58773.1066703
2026,62141.5568443,59393.1431024
2027,49607.3530212,46790.8519291
2028,50019.4797309,47144.618053
2029,50568.9820105,47616.3062181
2030,50843.7331503,47852.1503007
2031,51461.9232148,48382.7994864
2032,52011.4254944,48854.4876515
2033,52629.6155589,49385.1368373
2034,53247.8056235,49915.786023
2035,53659.9323332,50269.5521469
2036,54278.1223977,50800.2013326
