year,annotation,consumption,consumption residential,consumption non-residential
2003,,2289142.0,957020.0,1332122.0
2004,,2540422.0,1050092.0,1490330.0
2005,,2510554.0,1057798.0,1452756.0
2006,,2597537.0,1079853.0,1517684.0
2007,,2814333.0,1036147.0,1778186.0
2008,,2809457.0,1064982.0,1744475.0
2009,,2539275.0,1047362.0,1491913.0
2010,,2698341.0,1074907.0,1623434.0
2011,,2753848.0,1104123.0,1649725.0
2012,,2766548.0,1157206.0,1609342.0
2013,,2656494.0,1097728.0,1558766.0
2014,start of forecast,2668669.0,1062725.0,1605944.0
2015,,2668884.0,1062939.0,1605944.0
2016,,2670029.0,1064085.0,1605944.0
2017,,2670939.0,1064995.0,1605944.0
2018,,2671663.0,1065718.0,1605944.0
2019,,2672610.0,1066665.0,1605944.0
2020,,2673551.0,1067607.0,1605944.0
2021,,2674201.0,1068256.0,1605944.0
2022,,2674732.0,1068788.0,1605944.0
2023,,2674927.0,1068983.0,1605944.0
2024,,2675488.0,1069544.0,1605944.0
2025,,2675990.0,1070046.0,1605944.0
2026,,2677060.0,1071116.0,1605944.0
2027,,2678333.0,1072388.0,1605944.0
2028,,2679293.0,1073349.0,1605944.0
2029,,2680133.0,1074189.0,1605944.0
2030,,2681079.0,1075135.0,1605944.0
2031,,2682084.0,1076140.0,1605944.0
2032,,2682812.0,1076867.0,1605944.0
2033,,2683534.0,1077590.0,1605944.0
2034,,2684208.0,1078264.0,1605944.0
2035,,2684816.0,1078872.0,1605944.0
2036,,2685323.0,1079379.0,1605944.0
2037,,2685626.0,1079682.0,1605944.0
2038,,2685965.0,1080021.0,1605944.0
2039,,2686246.0,1080302.0,1605944.0
2040,,2686304.0,1080359.0,1605944.0
