year,Base case cost,Modeled non-residential ashp
2017,127706.756527,169675.586409
2018,137537.828217,180384.056757
2019,150574.684155,194584.419609
2020,156558.81475,201102.618951
2021,160619.474796,205525.68279
2022,163825.259043,209017.575295
2023,159011.071354,204375.052561
2024,160856.353145,206391.999306
2025,162701.634936,208408.946052
2026,165162.010658,211098.208379
2027,167212.323759,213339.260319
2028,168852.57424,215132.10187
2029,178358.14763,224847.487983
2030,179854.180278,226477.037818
2031,182418.807676,229270.551822
