year,Base case cost,Modeled residential energy efficiency
2017,673754.992432,711010.10488
2018,686917.346352,720677.738302
2019,693716.434764,724044.418415
2020,706804.790289,733816.055491
2021,713384.678291,737165.432068
2022,719932.988559,740565.001453
2023,726462.390332,744023.038692
2024,732979.186441,747542.809677
2025,745980.438002,757614.431108
2026,752527.849482,761297.966188
2027,759055.271659,765032.242629
2028,765583.711068,768832.753935
2029,772127.680681,772709.852599
2030,778636.321518,776620.398621
2031,785189.899967,780628.725174
2032,791744.87711,784697.765491
2033,804775.709391,795300.585833
2034,811334.183269,799487.615035
2035,824346.615672,810187.792068
2036,830908.395553,814487.315471
