year,Base case cost,Modeled non-residential ashp
2017,201082.911877,220664.638091
2018,214131.37764,232943.170473
2019,231924.740045,249686.623721
2020,239832.901114,257128.158498
2021,245368.613862,262337.232842
2022,249718.10245,266430.076969
2023,252485.958824,269034.614141
2024,254858.407144,271267.074574
2025,257626.263518,273871.611746
2026,260789.527946,276848.225657
2027,263557.38432,279452.762829
2028,265929.83264,281685.223262
2029,269093.097068,284661.837173
2030,271070.137335,286522.220867
2031,274233.401762,289498.834778
