year,annotation,consumption,consumption residential,consumption non-residential
2003,,75680000.0,18236000.0,57444000.0
2004,,76978000.0,18552000.0,58426000.0
2005,,77361000.0,18034000.0,59327000.0
2006,,75801000.0,17425000.0,58376000.0
2007,,75162000.0,17185000.0,57977000.0
2008,,72659000.0,16648000.0,56011000.0
2009,,64930000.0,17553000.0,47377000.0
2010,,76250000.0,17793000.0,58457000.0
2011,,80421000.0,18193000.0,62228000.0
2012,,83274000.0,17517000.0,65757000.0
2013,,83345000.0,16731000.0,66614000.0
2014,,81080000.0,16106000.0,64974000.0
2015,start of forecast,82913412.0,17131745.0,65781667.0
2016,,82862020.0,17080353.0,65781667.0
2017,,82810806.0,17029140.0,65781667.0
2018,,82719172.0,16937505.0,65781667.0
2019,,82575562.0,16793895.0,65781667.0
2020,,82431828.0,16650161.0,65781667.0
2021,,82306313.0,16524646.0,65781667.0
2022,,82144513.0,16362846.0,65781667.0
2023,,81948096.0,16166430.0,65781667.0
2024,,81737226.0,15955560.0,65781667.0
2025,,81498772.0,15717105.0,65781667.0
2026,,81252473.0,15470806.0,65781667.0
2027,,81037016.0,15255349.0,65781667.0
2028,,80811086.0,15029419.0,65781667.0
2029,,80440576.0,14658909.0,65781667.0
2030,,80075349.0,14293683.0,65781667.0
2031,,79747543.0,13965877.0,65781667.0
2032,,79551028.0,13769361.0,65781667.0
2033,,79361415.0,13579748.0,65781667.0
2034,,79165174.0,13383507.0,65781667.0
2035,,78953677.0,13172010.0,65781667.0
2036,,78690831.0,12909164.0,65781667.0
2037,,78390681.0,12609015.0,65781667.0
2038,,78139012.0,12357346.0,65781667.0
2039,,77926417.0,12144751.0,65781667.0
2040,,77730651.0,11948984.0,65781667.0
