year,Base case cost,Modeled residential ashp
2017,225958.145827,389139.598848
2018,247122.905827,396011.2493
2019,271191.358685,401920.502877
2020,285818.888685,405583.711162
2021,295057.328685,406704.599934
2022,302756.028685,407155.091684
2023,301785.664104,400594.218513
2024,306320.884104,399614.395719
2025,305094.406962,392946.572883
2026,311029.286962,392721.865662
2027,316222.306962,392220.687101
2028,314621.882381,385389.805404
2029,319716.902381,384926.289702
2030,317136.617799,377643.136936
2031,322847.497799,377529.753757
