year,Base case cost,Modeled non-residential ashp
2017,225958.145827,255446.430963
2018,247122.905827,273569.563289
2019,271191.358685,293709.494709
2020,285818.888685,306044.511083
2021,295057.328685,313634.847619
2022,302756.028685,319878.95771
2023,301785.664104,317827.436597
2024,306320.884104,321294.167168
2025,305094.406962,319011.57082
2026,311029.286962,323722.180775
2027,316222.306962,327792.843453
2028,314621.882381,325171.697784
2029,319716.902381,329167.131776
2030,317136.617799,325678.479284
2031,322847.497799,330221.374128
