year,Base case cost,Modeled residential ashp
2017,322388.489909,522858.870059
2018,348753.051832,538968.005499
2019,389114.456539,566670.695397
2020,404741.559785,574462.449336
2021,414181.351708,577500.001664
2022,423815.386416,581711.298836
2023,427145.507016,580144.619012
2024,428436.610262,577063.121003
2025,430536.610862,574635.344407
2026,438938.965569,578127.195895
2027,440817.587492,575614.540562
2028,441642.849415,572340.277945
2029,445059.198692,571043.741172
2030,444718.129292,566956.16537
2031,447830.111215,565479.407236
