year,Base case cost,Modeled residential ashp
2017,47252.7042759,274996.541619
2018,51365.2331512,270305.831996
2019,56690.9244532,265502.303886
2020,60913.516457,262692.301232
2021,63448.7320324,259206.73685
2022,65714.4686418,255940.548645
2023,68710.7856934,254021.639277
2024,70620.2260104,251109.700929
2025,72554.9418921,248314.686583
2026,74746.3407098,245605.55679
2027,78033.4850017,244209.724629
2028,79940.9616735,241779.877826
2029,82115.9536663,239440.60141
2030,83945.6399993,237227.867689
2031,86299.5245893,235098.226841
