year,Base case cost,Modeled non-residential ashp
2017,88690.113279,134849.788129
2018,93693.019332,138049.776442
2019,100268.267287,143063.888609
2020,103412.951092,144297.105893
2021,105557.053686,144465.086064
2022,107129.395589,144046.035507
2023,108272.916972,143198.549834
2024,109130.55801,142081.253037
2025,110131.139221,141172.437711
2026,111560.54095,140790.60365
2027,112561.122161,139975.7163
2028,113561.703371,139206.148256
2029,114705.224755,138640.657698
2030,115419.925619,137638.926656
2031,116706.387176,137318.683142
