year,annotation,consumption,consumption residential,consumption non-residential
2003,,24789100.0,8895382.0,15893718.0
2004,,25046750.0,9087263.0,15959487.0
2005,,25492460.0,9142032.0,16350428.0
2006,,25598453.0,9419251.0,16179202.0
2007,,26384160.0,9422054.0,16962106.0
2008,,25477974.0,9170918.0,16307056.0
2009,,25940390.0,9429928.0,16510462.0
2010,,25955798.0,9277052.0,16678746.0
2011,,26870373.0,9698476.0,17171897.0
2012,,26904779.0,9722079.0,17182700.0
2013,,27709561.0,9810870.0,17898691.0
2014,,26523123.0,9704731.0,16818392.0
2015,,26955435.0,9890837.0,17064598.0
2016,start of forecast,26892598.0,9632037.0,17260560.0
2017,,26952175.0,9691615.0,17260560.0
2018,,26995269.0,9734708.0,17260560.0
2019,,27010820.0,9750260.0,17260560.0
2020,,27026081.0,9765520.0,17260560.0
2021,,27046463.0,9785903.0,17260560.0
2022,,27048921.0,9788361.0,17260560.0
2023,,27044249.0,9783688.0,17260560.0
2024,,27025646.0,9765086.0,17260560.0
2025,,27009675.0,9749114.0,17260560.0
2026,,26997938.0,9737378.0,17260560.0
2027,,26999293.0,9738733.0,17260560.0
2028,,27001912.0,9741351.0,17260560.0
2029,,26905773.0,9645213.0,17260560.0
2030,,26832073.0,9571512.0,17260560.0
2031,,26780924.0,9520364.0,17260560.0
2032,,26802999.0,9542438.0,17260560.0
2033,,26842815.0,9582254.0,17260560.0
2034,,26877566.0,9617006.0,17260560.0
2035,,26889326.0,9628766.0,17260560.0
2036,,26866676.0,9606115.0,17260560.0
2037,,26814681.0,9554121.0,17260560.0
2038,,26770675.0,9510115.0,17260560.0
2039,,26756630.0,9496069.0,17260560.0
2040,,26764739.0,9504179.0,17260560.0
