year,Base case cost,Modeled non-residential ashp
2017,423511.436719,622801.317508
2018,463180.366921,661360.371252
2019,517541.493495,714200.556012
2020,545456.6666,741334.704943
2021,563087.302246,758472.062162
2022,577779.498617,772753.193179
2023,586594.816439,781321.871788
2024,595410.134262,789890.550398
2025,604225.452085,798459.229008
2026,615979.209182,809884.133821
2027,626263.746642,819880.925532
2028,635079.064464,828449.604142
2029,645363.601924,838446.395853
2030,652709.70011,845586.961361
2031,664463.457207,857011.866174
