year,Base case cost,Modeled non-residential ashp
2017,9296.1348985,26653.8896822
2018,10369.5438564,26690.1223317
2019,11912.5692335,26879.297008
2020,12650.537892,26825.042406
2021,13153.6983411,26704.4498941
2022,13556.2267003,26559.0697699
2023,13824.5789398,26378.3233658
2024,14025.8431194,26182.9151149
2025,14294.1953589,26014.4060261
2026,14629.6356582,25872.654402
2027,14897.9878977,25715.8157456
2028,15132.7961072,25554.181431
2029,15434.6923767,25418.8990888
2030,15602.4125263,25247.2806594
2031,15971.3968556,25143.4655552
