year,Base case cost,Modeled non-residential ashp
2017,74081.0052187,93662.7314328
2018,78888.1937127,97699.9865454
2019,85443.4507499,103205.334426
2020,88356.898322,105652.155707
2021,90396.3116225,107364.930603
2022,91998.7077872,108710.682307
2023,93018.4144374,109567.069755
2024,93892.448709,110301.116139
2025,86896.0221941,103141.370422
2026,87962.9751209,104021.672832
2027,88896.5589319,104791.937441
2028,89696.7736271,105452.164249
2029,99136.6543388,114705.394444
2030,99865.0162318,115317.099764
2031,101030.395261,116295.828276
