year,Base case cost,Modeled non-residential ashp
2017,438571.355572,468918.964282
2018,467888.629499,494406.311274
2019,508481.778013,529696.484033
2020,527650.764811,546361.287836
2021,540054.226857,557144.396179
2022,550202.513985,565966.939369
2023,558095.626196,572828.917406
2024,563733.56349,577730.330289
2025,570499.088242,583612.025749
2026,579519.787912,591454.286362
2027,586285.312664,597335.981822
2028,591923.249958,602237.394705
2029,599816.362169,609099.372741
2030,605454.299462,614000.785625
2031,613347.411673,620862.763661
