year,Base case cost,Modeled residential ashp
2017,49223.4565341,129333.174252
2018,53041.4768253,125803.522391
2019,57519.3800372,123008.78978
2020,59366.3512453,117921.027698
2021,60347.3620701,112168.004299
2022,59724.2394768,104991.146375
2023,59663.9483738,98553.7795533
2024,58307.2175817,90976.4043559
2025,58155.574088,84740.403818
2026,56945.3269237,77578.6975433
2027,56696.9573693,71525.1296829
2028,56283.9936103,65449.9955919
2029,54753.3158103,58380.3459477
2030,52914.9442813,51148.1275521
2031,52713.6454591,45645.0767228
