year,annotation,consumption,consumption residential,consumption non-residential
2003,,2604295.0,1049206.0,1555089.0
2004,,2688981.0,1043503.0,1645478.0
2005,,2769523.0,1128162.0,1641361.0
2006,,2754656.0,1127187.0,1627469.0
2007,,2737009.0,1128120.0,1608889.0
2008,,3096122.0,1231175.0,1864947.0
2009,,3088080.0,1257745.0,1830335.0
2010,,3009338.0,1210888.0,1798450.0
2011,,3029121.0,1197832.0,1831289.0
2012,,3107755.0,1306840.0,1800915.0
2013,,3128531.0,1288732.0,1839799.0
2014,,3077221.0,1211409.0,1865812.0
2015,,3154785.0,1201463.0,1953322.0
2016,start of forecast,3144161.0,1257850.0,1886311.0
2017,,3160304.0,1273993.0,1886311.0
2018,,3176673.0,1290362.0,1886311.0
2019,,3193404.0,1307093.0,1886311.0
2020,,3210178.0,1323867.0,1886311.0
2021,,3226762.0,1340451.0,1886311.0
2022,,3243370.0,1357059.0,1886311.0
2023,,3259916.0,1373605.0,1886311.0
2024,,3276689.0,1390378.0,1886311.0
2025,,3293511.0,1407200.0,1886311.0
2026,,3310416.0,1424105.0,1886311.0
2027,,3327102.0,1440791.0,1886311.0
2028,,3343640.0,1457329.0,1886311.0
2029,,3362032.0,1475721.0,1886311.0
2030,,3379972.0,1493661.0,1886311.0
2031,,3397267.0,1510956.0,1886311.0
2032,,3412850.0,1526539.0,1886311.0
2033,,3427794.0,1541483.0,1886311.0
2034,,3442623.0,1556312.0,1886311.0
2035,,3457721.0,1571410.0,1886311.0
2036,,3473399.0,1587088.0,1886311.0
2037,,3489535.0,1603224.0,1886311.0
2038,,3505247.0,1618936.0,1886311.0
2039,,3519920.0,1633609.0,1886311.0
2040,,3533764.0,1647453.0,1886311.0
