year,Base case cost,Modeled non-residential ashp
2017,152960.185872,178763.856735
2018,162873.881291,186020.150865
2019,181989.561291,201703.570557
2020,191805.721291,209516.813264
2021,198005.401291,214276.582552
2022,197662.284149,212662.623113
2023,200678.064149,214733.82111
2024,203693.844149,216816.086068
2025,206709.624149,218909.158609
2026,204861.079568,215990.996986
2027,208281.489568,218430.828784
2028,211213.269568,220470.827861
2029,208484.094987,216780.96986
2030,210857.244987,218360.499366
2031,214654.284987,221137.097159
