year,Base case cost,Modeled residential ashp
2017,184086.776812,200805.641317
2018,185837.913109,199460.002956
2019,196391.1118,205725.359811
2020,201374.566738,208684.000549
2021,204599.155227,210598.415143
2022,207237.454899,212164.754357
2023,209289.465756,213383.01819
2024,210755.187796,214253.206642
2025,205513.62898,208297.00752
2026,207781.532488,209612.057286
2027,209482.460118,210598.344611
2028,210899.89981,211420.250715
2029,205632.821903,205319.425784
2030,207001.979247,206093.049539
2031,208918.799528,207176.122797
