year,Base case cost,Modeled non-residential ashp
2017,184086.776812,199119.775755
2018,185837.913109,199905.009389
2019,196391.1118,209120.804391
2020,201374.566738,213472.707586
2021,204599.155227,216288.644948
2022,207237.454899,218592.593698
2023,209289.465756,220384.553838
2024,210755.187796,221664.525366
2025,205513.62898,216200.065935
2026,207781.532488,218170.768622
2027,209482.460118,219648.795638
2028,210899.89981,220880.484818
2029,205632.821903,215353.356193
2030,207001.979247,216536.763025
2031,208918.799528,218193.532588
