year,Base case cost,Modeled residential ashp
2017,342967.967247,682340.906693
2018,368741.668832,701359.891199
2019,406404.909624,731988.87374
2020,428032.130716,747410.266431
2021,440039.6123,753551.066605
2022,450043.213092,757885.169158
2023,460083.594977,762519.691292
2024,466140.895769,763292.949008
2025,472202.997353,764189.969165
2026,484491.539237,771360.153991
2027,491624.890822,773523.323671
2028,501042.603498,778151.095218
2029,509260.04429,781582.616161
2030,513376.325875,781157.535274
2031,526090.627759,789294.759221
