year,Base case cost,Modeled non-residential ashp
2017,342967.967247,417625.276347
2018,368741.668832,442148.323887
2019,406404.909624,478485.224932
2020,428032.130716,498976.315588
2021,440039.6123,509920.743684
2022,450043.213092,518900.518289
2023,460083.594977,527972.426164
2024,466140.895769,533082.780571
2025,472202.997353,538218.958852
2026,484491.539237,549585.453838
2027,491624.890822,555825.134656
2028,501042.603498,564385.409781
2029,509260.04429,571739.552476
2030,513376.325875,575044.516099
2031,526090.627759,586932.426741
