year,Base case cost,Modeled non-residential ashp
2017,35800.7636038,154659.130841
2018,39154.1039612,155719.897205
2019,43749.4222288,157808.637417
2020,46109.1802581,158151.972739
2021,47599.5537503,157838.231656
2022,48841.5316605,157361.657372
2023,49586.7184066,156523.3897
2024,50331.9051527,155718.693198
2025,51077.0918988,154946.78113
2026,52070.6742269,154404.920364
2027,52940.058764,153795.307639
2028,53685.2455101,153117.210115
2029,54554.6300472,152567.947546
2030,55175.6190023,151849.768117
2031,56169.2013304,151457.077516
