year,Base case cost,Modeled non-residential ashp
2017,448843.028081,547381.66058
2018,478886.360745,575465.75168
2019,518944.137631,612911.20648
2020,538062.622054,630782.900816
2021,551718.682356,643548.39677
2022,560822.722558,652058.727406
2023,568105.954719,658866.991915
2024,573568.37884,663973.190297
2025,579941.206981,669930.421743
2026,588134.843162,677589.719315
2027,595418.075323,684397.983824
2028,600880.499444,689504.182206
2029,609074.135625,697163.479779
2030,613626.155726,701418.645097
2031,621819.791907,709077.94267
