year,Base case cost,Modeled non-residential ashp
2017,280991.719425,350673.285912
2018,297169.728853,366115.9892
2019,318740.408091,386706.260249
2020,328926.562175,396429.4438
2021,336116.788588,403292.867483
2022,341509.458397,408440.435246
2023,345104.571603,411872.147087
2024,348100.499275,414731.906955
2025,351695.612482,418163.618797
2026,355889.911222,422167.282612
2027,359485.024428,425598.994454
2028,362480.9521,428458.754322
2029,366675.250841,432462.418137
2030,369071.992979,434750.226031
2031,373865.477254,439325.84182
