year,Base case cost,Modeled non-residential ashp
2017,110671.594128,163336.071165
2018,121519.827735,174174.097864
2019,136917.320596,189557.103502
2020,143916.180988,196549.378792
2021,149165.326281,201793.585259
2022,153014.699497,205639.336669
2023,155464.300634,208086.63302
2024,157913.901771,210533.929372
2025,160363.502908,212981.225723
2026,163512.990084,216127.749604
2027,166312.534241,218924.65972
2028,168762.135378,221371.956071
2029,171561.679534,224168.866187
2030,173661.337652,226266.548774
2031,176810.824828,229413.072655
