year,Base case cost,Modeled non-residential ashp
2017,65138.612689,171354.903531
2018,69498.6692965,171713.318178
2019,75312.0781066,172896.001383
2020,78086.6595841,172497.239405
2021,79936.3805691,171647.562421
2022,81389.7327716,170628.83306
2023,82446.7161916,169440.040762
2024,83239.4537566,168150.922762
2025,84164.3142491,166972.688463
2026,85353.4205966,165975.121058
2027,86410.4040166,164945.128169
2028,87203.1415816,163811.087727
2029,88392.2479291,162925.745202
2030,89052.8625666,161793.173741
2031,90241.9689141,160978.332497
