year,annotation,consumption,consumption residential,consumption non-residential
2003,,331244.0,183765.0,147479.0
2004,,370046.0,119687.0,250359.0
2005,,307307.0,56948.0,250359.0
2006,,219473.0,-30885.0,250359.0
2007,,244569.0,-5790.0,250359.0
2008,,43806.0,-206553.0,250359.0
2009,,156735.0,-93624.0,250359.0
2010,,357715.0,126324.0,231391.0
2011,,358221.0,124449.0,233772.0
2012,,401687.0,123181.0,278506.0
2013,,385558.0,146760.0,238798.0
2014,start of forecast,406380.0,156021.0,250359.0
2015,,420071.0,169712.0,250359.0
2016,,429306.0,178947.0,250359.0
2017,,440136.0,189777.0,250359.0
2018,,449713.0,199355.0,250359.0
2019,,457504.0,207146.0,250359.0
2020,,465743.0,215384.0,250359.0
2021,,474250.0,223892.0,250359.0
2022,,486523.0,236165.0,250359.0
2023,,501662.0,251303.0,250359.0
2024,,514142.0,263783.0,250359.0
2025,,524035.0,273676.0,250359.0
2026,,530435.0,280077.0,250359.0
2027,,537845.0,287486.0,250359.0
2028,,545945.0,295586.0,250359.0
2029,,539674.0,289315.0,250359.0
2030,,536544.0,286185.0,250359.0
2031,,536874.0,286515.0,250359.0
2032,,546596.0,296237.0,250359.0
2033,,558432.0,308073.0,250359.0
2034,,569071.0,318712.0,250359.0
2035,,576307.0,325948.0,250359.0
2036,,578747.0,328389.0,250359.0
2037,,577098.0,326739.0,250359.0
2038,,576222.0,325864.0,250359.0
2039,,579024.0,328665.0,250359.0
2040,,584227.0,333868.0,250359.0
