year,annotation,consumption,consumption residential,consumption non-residential
2003,,1506758.0,876645.0,630113.0
2004,,1516559.0,895408.0,621151.0
2005,,1437920.0,833878.0,604042.0
2006,,1469367.0,810586.0,658781.0
2007,,1528957.0,805182.0,723775.0
2008,,1565177.0,770942.0,794235.0
2009,,1550521.0,752681.0,797840.0
2010,,1671452.0,794430.0,877022.0
2011,,1825931.0,912281.0,913650.0
2012,,1860807.0,954208.0,906599.0
2013,,1769116.0,970885.0,798231.0
2014,,1694807.0,998903.0,695904.0
2015,,1774605.0,1072843.0,701762.0
2016,start of forecast,1619634.0,887669.0,731966.0
2017,,1621064.0,889098.0,731966.0
2018,,1622006.0,890040.0,731966.0
2019,,1622276.0,890311.0,731966.0
2020,,1622609.0,890644.0,731966.0
2021,,1623151.0,891185.0,731966.0
2022,,1623525.0,891559.0,731966.0
2023,,1624011.0,892046.0,731966.0
2024,,1624378.0,892412.0,731966.0
2025,,1624773.0,892808.0,731966.0
2026,,1625104.0,893138.0,731966.0
2027,,1625643.0,893678.0,731966.0
2028,,1626301.0,894335.0,731966.0
2029,,1625675.0,893709.0,731966.0
2030,,1625501.0,893535.0,731966.0
2031,,1625990.0,894025.0,731966.0
2032,,1627485.0,895519.0,731966.0
2033,,1629315.0,897349.0,731966.0
2034,,1631250.0,899284.0,731966.0
2035,,1633158.0,901192.0,731966.0
2036,,1634996.0,903030.0,731966.0
2037,,1636853.0,904887.0,731966.0
2038,,1639002.0,907037.0,731966.0
2039,,1641570.0,909604.0,731966.0
2040,,1644483.0,912517.0,731966.0
