year,Base case cost,Modeled non-residential ashp
2017,1832653.53244,2180016.3292
2018,1965435.45706,2308963.47404
2019,2154765.53137,2493116.59565
2020,2248608.37293,2584562.69985
2021,2305570.86146,2639895.40697
2022,2349130.41151,2682208.6536
2023,2390359.46728,2722574.88392
2024,2417290.09025,2748738.55094
2025,2444220.71323,2774902.21795
2026,2492743.78181,2822370.7221
2027,2534814.87319,2863578.98803
2028,2570340.42786,2898433.45623
2029,2604471.50413,2931605.83756
2030,2636942.59596,2963501.71243
2031,2686822.27747,3012326.8295
